24,,,,,
,,,,,
,,OW,0.3700000047683716,0.004000000189989805,0.13500000536441803
,,OW,-0.004999999888241291,0.30000001192092896,0.6050000190734863
,,OW,0.21799999475479126,0.22100000083446503,0.22599999606609344
,,OW,0.004999999888241291,0.8999999761581421,0.6050000190734863
,,OW,0.21799999475479126,0.9869999885559082,0.22100000083446503
,,OW,0.6039999723434448,0.9750000238418579,0.4569999873638153
,,OW,0.3790000081062317,0.3869999945163727,0.38199999928474426
,,OW,0.22499999403953552,0.4569999873638153,0.6039999723434448
,,OW,0.38199999928474426,0.8259999752044678,0.3790000081062317
,,OW,0.38199999928474426,0.37400001287460327,0.8209999799728394
,,OW,0.6000000238418579,0.23399999737739563,0.4580000042915344
,,OW,0.6000000238418579,0.9779999852180481,0.7369999885559082
,,OW,0.375,-0.004000000189989805,1.0570000410079956
,,OW,0.6039999723434448,0.23000000417232513,0.7350000143051147
,,OW,0.38199999928474426,0.8209999799728394,0.8140000104904175
,,OW,0.0,0.13699999451637268,0.3779999911785126
,,OW,0.0,1.0579999685287476,0.8339999914169312
,,OW,0.5960000157356262,0.004999999888241291,0.30000001192092896
,,OW,-0.004000000189989805,0.13500000536441803,0.8299999833106995
,,OW,0.23000000417232513,0.7350000143051147,0.5960000157356262
,,OW,0.21799999475479126,0.21299999952316284,0.9800000190734863
,,OW,-0.004000000189989805,1.0570000410079956,0.375
,,OW,0.22100000083446503,0.9750000238418579,0.9819999933242798
,,OW,0.6050000190734863,0.004999999888241291,0.8999999761581421
